Date,tavg,pcp,county
202212,29.2,5.65,Jefferson
202301,27.1,4.24,Jefferson
202302,25.1,2.82,Jefferson
202303,31,2.97,Jefferson
202304,47.2,3.8,Jefferson
202305,53.7,2.4,Jefferson
202306,64.1,3.41,Jefferson
202307,70.6,5.53,Jefferson
202308,66.1,6.26,Jefferson
202309,61.6,1.29,Jefferson
202310,53,4.8,Jefferson
202311,36,2.91,Jefferson
202312,34.6,4.29,Jefferson
202401,24.7,4.35,Jefferson
202402,29.5,1.28,Jefferson
202403,36.8,2.53,Jefferson
202404,45.8,4.66,Jefferson
202405,60.6,2.81,Jefferson
202406,66.7,7.03,Jefferson
202407,71.2,5.94,Jefferson
202408,67.6,7.67,Jefferson
202409,63.2,1.78,Jefferson
202410,50.2,2.1,Jefferson
202411,40.8,4.22,Jefferson
202412,26.1,5.02,Jefferson
202501,19.4,3.04,Jefferson
202502,18.9,3.84,Jefferson
202503,34.9,2.82,Jefferson
202504,43.6,3.37,Jefferson
202505,55,4.26,Jefferson
202506,66.8,4.47,Jefferson
202507,71.7,2.96,Jefferson
202508,67.6,2.08,Jefferson
202509,61.2,1.72,Jefferson
202510,49.8,4.75,Jefferson
202511,35.2,4.83,Jefferson
202512,21.2,4.04,Jefferson
201601,34.5,4.13,Kings
201602,37.6,4.14,Kings
201603,48.3,1.34,Kings
201604,52,1.52,Kings
201605,61.8,3.76,Kings
201606,72.3,2.21,Kings
201607,79.2,6.15,Kings
201608,79.4,1.29,Kings
201609,71.8,2.5,Kings
201610,59.1,3.81,Kings
201611,50.1,4.66,Kings
201612,38.8,3.11,Kings
201701,38.7,4.45,Kings
201702,41.4,1.99,Kings
201703,39.5,5,Kings
201704,56.2,3.98,Kings
201705,60.9,6.44,Kings
201706,72,4.38,Kings
201707,76.8,4.47,Kings
201708,74.2,3.8,Kings
201709,70.6,1.98,Kings
201710,63.9,4.46,Kings
201711,46.4,1.69,Kings
201712,35.3,1.86,Kings
201801,31.3,2.14,Kings
201802,41.2,5.93,Kings
201803,39.9,4.77,Kings
201804,48.2,5.08,Kings
201805,65.7,3.78,Kings
201806,71.3,3.08,Kings
201807,77.8,6.05,Kings
201808,78.6,6.52,Kings
201809,71.2,6.22,Kings
201810,57.9,3.4,Kings
201811,44.3,7.98,Kings
201812,39.8,6.82,Kings
201901,32.8,3.96,Kings
201902,35.9,3.54,Kings
201903,40.8,3.98,Kings
201904,54.1,4.22,Kings
201905,61.8,7.06,Kings
201906,71.7,5.38,Kings
201907,79.9,6.26,Kings
201908,76.1,4.14,Kings
201909,70.5,1.01,Kings
201910,60.1,6.36,Kings
201911,43.5,1.8,Kings
201912,38.2,7.14,Kings
202001,39.2,1.91,Kings
202002,40.1,2.86,Kings
202003,47.4,3.89,Kings
202004,49.4,4.03,Kings
202005,59.7,1.66,Kings
202006,73.4,2.28,Kings
202007,80.6,7.16,Kings
202008,77.4,3.96,Kings
202009,69.1,3.73,Kings
202010,58.5,5.23,Kings
202011,51.9,4.09,Kings
202012,39.1,4.22,Kings
202101,35.3,2.38,Kings
202102,33.6,4.67,Kings
202103,44.8,3.24,Kings
202104,53.3,2.56,Kings
202105,62.1,4.52,Kings
202106,73.7,2.92,Kings
202107,76.8,8.58,Kings
202108,77.8,8.02,Kings
202109,71,8.53,Kings
202110,63,5.26,Kings
202111,46.4,0.96,Kings
202112,43.6,1.47,Kings
202201,30.5,4.01,Kings
202202,36.7,3.14,Kings
202203,44.4,2.46,Kings
202204,51.7,4.17,Kings
202205,63.6,4.93,Kings
202206,71.3,3.02,Kings
202207,80,2.31,Kings
202208,79.4,1.69,Kings
202209,69.9,3.51,Kings
202210,56.8,5.84,Kings
202211,50.1,2.94,Kings
202212,37.7,4.78,Kings
202301,43.2,4.39,Kings
202302,40.1,1.43,Kings
202303,43.7,3.39,Kings
202304,55.9,6.85,Kings
202305,61.5,2.26,Kings
202306,69.8,1.76,Kings
202307,79.1,5.37,Kings
202308,75.1,6.01,Kings
202309,69.9,11.88,Kings
202310,60.8,3.85,Kings
202311,46,2.66,Kings
202312,43.8,7.48,Kings
202401,36.9,5.72,Kings
202402,39.2,1.98,Kings
202403,47.3,9.17,Kings
202404,53.6,3.83,Kings
202405,64.4,3.26,Kings
202406,75.2,2.1,Kings
202407,79.5,3.6,Kings
202408,75.9,7.09,Kings
202409,69,1.17,Kings
202410,60.9,0.01,Kings
202411,51.7,3.22,Kings
202412,37.9,4.7,Kings
202501,31.7,0.65,Kings
202502,35.4,2.86,Kings
202503,46.9,4.69,Kings
202504,54.6,2.95,Kings
202505,62.5,5.49,Kings
202506,73.4,2.58,Kings
202507,80.3,3.64,Kings
202508,73.9,1.96,Kings
202509,70.6,2.63,Kings
202510,59,4.27,Kings
202511,47,1.94,Kings
202512,33.8,3.36,Kings
201601,19.5,2.94,Lewis
201602,22.3,5.54,Lewis
201603,33.3,2.65,Lewis
201604,38.1,3,Lewis
201605,53.9,1.91,Lewis
201606,61.2,3.6,Lewis
201607,67.9,2.19,Lewis
201608,68.6,6.2,Lewis
201609,60.3,2.58,Lewis
201610,47.8,8.29,Lewis
201611,37.2,2.17,Lewis
201612,24.3,5.05,Lewis
201701,24.4,4.38,Lewis
201702,25.9,2.93,Lewis
201703,23,2.74,Lewis
201704,45.3,5.27,Lewis
201705,51.3,6.83,Lewis
201706,61.3,5.83,Lewis
201707,65.4,5.13,Lewis
201708,63.6,3.93,Lewis
201709,60.1,2.68,Lewis
201710,52.5,7.65,Lewis
201711,32.8,3.97,Lewis
201712,17.5,5.27,Lewis
201801,13.9,4.49,Lewis
201802,25.1,3.25,Lewis
201803,27,2.69,Lewis
201804,34.5,4.39,Lewis
201805,57.7,2,Lewis
201806,60.9,2.47,Lewis
201807,69.9,4.28,Lewis
201808,68.8,4.47,Lewis
201809,61.3,3.08,Lewis
201810,44.7,5.01,Lewis
201811,30,6.37,Lewis
201812,24.3,3.87,Lewis
201901,14,5.08,Lewis
201902,19.6,3.6,Lewis
201903,25.2,2.38,Lewis
201904,41.2,4.43,Lewis
201905,51.1,6.87,Lewis
201906,60.8,6.09,Lewis
201907,68.5,3.52,Lewis
201908,64.2,3.28,Lewis
201909,57.6,4.11,Lewis
201910,47.6,7.13,Lewis
201911,29.4,4.72,Lewis
201912,23.4,4.1,Lewis
202001,23.8,4.13,Lewis
202002,22,3.18,Lewis
202003,33.2,3.28,Lewis
202004,38.6,2.37,Lewis
202005,52.1,3.58,Lewis
202006,63,1.73,Lewis
202007,71.2,3.25,Lewis
202008,66.5,4.03,Lewis
202009,57.4,2.02,Lewis
202010,45.9,4.81,Lewis
202011,39.1,3.87,Lewis
202012,26.4,5.07,Lewis
202101,19.3,3.18,Lewis
202102,17.6,2.41,Lewis
202103,31.2,2.16,Lewis
202104,43.4,3.26,Lewis
202105,52.6,2.22,Lewis
202106,65.4,3.45,Lewis
202107,64.7,10.16,Lewis
202108,68.2,7.45,Lewis
202109,58.9,3.03,Lewis
202110,52.6,6.24,Lewis
202111,34.6,3.98,Lewis
202112,28.7,3.54,Lewis
202201,9.1,2.78,Lewis
202202,19.3,5.5,Lewis
202203,29.3,3.84,Lewis
202204,41.5,4.73,Lewis
202205,57.1,3.89,Lewis
202206,61.5,4.48,Lewis
202207,66.8,5.32,Lewis
202208,67.3,5.28,Lewis
202209,58.1,4.89,Lewis
202210,47.3,1.62,Lewis
202211,38.2,5.49,Lewis
202212,26.4,6.19,Lewis
202301,25.6,4.29,Lewis
202302,22.9,2.96,Lewis
202303,28.7,3.41,Lewis
202304,45.3,3.72,Lewis
202305,52,2.75,Lewis
202306,61.8,4.79,Lewis
202307,68.3,5.76,Lewis
202308,63.4,7.76,Lewis
202309,59.6,1.48,Lewis
202310,51.1,5.32,Lewis
202311,32.7,3.99,Lewis
202312,32.1,5.08,Lewis
202401,23.2,5.18,Lewis
202402,27.4,1.47,Lewis
202403,34.3,3.42,Lewis
202404,43.6,4.2,Lewis
202405,58.4,3.64,Lewis
202406,63.9,7.52,Lewis
202407,68.6,6.79,Lewis
202408,64.6,8.74,Lewis
202409,60.9,2,Lewis
202410,48.1,2.1,Lewis
202411,38.8,4.52,Lewis
202412,23.3,5.55,Lewis
202501,16.6,4.1,Lewis
202502,17.2,4.31,Lewis
202503,32.5,3.17,Lewis
202504,41.6,3.96,Lewis
202505,53,5.23,Lewis
202506,64.1,4.69,Lewis
202507,69.4,4.32,Lewis
202508,64.9,1.66,Lewis
202509,59.4,2.3,Lewis
202510,48.1,4.2,Lewis
202511,33.2,5.73,Lewis
202512,18.9,4.73,Lewis
201601,26,1.14,Livingston
201602,28.8,3.16,Livingston
201603,39.6,1.45,Livingston
201604,41.9,1.62,Livingston
201605,56.7,2.57,Livingston
201606,65.7,1.68,Livingston
201607,71.9,1.87,Livingston
201608,73.6,3.3,Livingston
201609,65.2,2.65,Livingston
201610,52.9,6.08,Livingston
201611,42.8,1.99,Livingston
201612,29.8,2.85,Livingston
201701,30.1,2.37,Livingston
201702,34.4,2.56,Livingston
201703,31.7,3.01,Livingston
201704,51,5.2,Livingston
201705,55.7,4.95,Livingston
201706,66.1,4.53,Livingston
201707,69.4,5.61,Livingston
201708,66.9,3.32,Livingston
201709,63.4,1.76,Livingston
201710,56.3,6.43,Livingston
201711,38.1,3.56,Livingston
201712,25.3,2.07,Livingston
201801,21.9,2.69,Livingston
201802,32.5,1.92,Livingston
201803,30.5,2.32,Livingston
201804,39,2.73,Livingston
201805,63,2.02,Livingston
201806,65.3,3.61,Livingston
201807,72.1,3.99,Livingston
201808,71.4,5.01,Livingston
201809,65.7,3.68,Livingston
201810,49.7,4.89,Livingston
201811,35,3.82,Livingston
201812,32.5,2.34,Livingston
201901,22.1,2.37,Livingston
201902,27.2,2.06,Livingston
201903,31.4,1.12,Livingston
201904,45.8,3,Livingston
201905,56,3.94,Livingston
201906,64,5.07,Livingston
201907,71.9,2.87,Livingston
201908,67.8,4.3,Livingston
201909,62.7,2.58,Livingston
201910,52.1,4.33,Livingston
201911,34.6,2.33,Livingston
201912,30.6,3.34,Livingston
202001,30.5,1.55,Livingston
202002,28,2.61,Livingston
202003,39.8,2.03,Livingston
202004,41.8,2.55,Livingston
202005,55.3,2.85,Livingston
202006,66.9,2.37,Livingston
202007,74.2,4.94,Livingston
202008,70,3.21,Livingston
202009,61.2,2.26,Livingston
202010,50.4,3.49,Livingston
202011,44.7,1.39,Livingston
202012,31.6,2.73,Livingston
202101,27.5,1.3,Livingston
202102,22.6,1.58,Livingston
202103,38.5,1.08,Livingston
202104,47.1,3.39,Livingston
202105,55.9,2.53,Livingston
202106,69.6,2.79,Livingston
202107,69.1,7.17,Livingston
202108,72.1,4.41,Livingston
202109,63.5,4.49,Livingston
202110,56.8,7.44,Livingston
202111,39.3,1.97,Livingston
202112,35.9,2.06,Livingston
202201,18.5,2.26,Livingston
202202,25.8,2.88,Livingston
202203,36.4,1.81,Livingston
202204,45.5,2.58,Livingston
202205,59.8,2.33,Livingston
202206,66.3,3.06,Livingston
202207,70.9,3.22,Livingston
202208,70.7,3.13,Livingston
202209,62,4.41,Livingston
202210,50,0.99,Livingston
202211,42.7,3.51,Livingston
202212,30.6,2,Livingston
202301,32.8,3.13,Livingston
202302,31.8,1.89,Livingston
202303,33.9,3.05,Livingston
202304,50,2.98,Livingston
202305,54.7,2.05,Livingston
202306,64.1,2.52,Livingston
202307,71.3,4.4,Livingston
202308,67.2,2.3,Livingston
202309,62.5,1.66,Livingston
202310,53.7,2.24,Livingston
202311,38.5,1.51,Livingston
202312,37.6,3.42,Livingston
202401,28.7,3.55,Livingston
202402,33.6,0.74,Livingston
202403,39.6,1.89,Livingston
202404,48.1,4.04,Livingston
202405,61.8,2.72,Livingston
202406,68.3,4.84,Livingston
202407,71.5,3.18,Livingston
202408,68.3,4.12,Livingston
202409,64.2,3.49,Livingston
202410,52,2.31,Livingston
202411,43.6,2.88,Livingston
202412,30.4,2,Livingston
202501,22,0.93,Livingston
202502,25.5,2.08,Livingston
202503,39.9,1.53,Livingston
202504,47.3,3.33,Livingston
202505,56,5.28,Livingston
202506,68.7,4.21,Livingston
202507,73.6,2.3,Livingston
202508,67.3,1.91,Livingston
202509,62.7,0.86,Livingston
202510,51.6,3.8,Livingston
202511,38.6,2.71,Livingston
202512,26.4,2.15,Livingston
201601,22.8,2.05,Madison
201602,26.4,4.01,Madison
201603,37,2.24,Madison
201604,40.1,2.9,Madison
201605,55.3,2.53,Madison
201606,63,3.1,Madison
201607,69.4,3.78,Madison
201608,70.1,6.26,Madison
201609,62.2,2.42,Madison
201610,49.7,7.15,Madison
201611,39.3,2.92,Madison
201612,26.6,3.52,Madison
201701,27.1,3.51,Madison
201702,29.9,3.38,Madison
201703,26.6,3.81,Madison
201704,48.4,5.33,Madison
201705,53.2,6.35,Madison
201706,62.6,5.21,Madison
201707,67.8,6.18,Madison
201708,64.9,2.48,Madison
201709,62.1,2.03,Madison
201710,54.2,5.66,Madison
201711,35.3,2.92,Madison
201712,22.2,2.42,Madison
201801,18,3.5,Madison
201802,28.7,3.16,Madison
201803,28.4,4.01,Madison
201804,36.4,3.17,Madison
201805,59.6,2.98,Madison
201806,62.6,3.62,Madison
201807,70.5,3.94,Madison
201808,69.6,6.26,Madison
201809,63.6,4.44,Madison
201810,47.3,5.6,Madison
201811,32.9,5.9,Madison
201812,27.7,2.85,Madison
201901,18.8,4.64,Madison
201902,24.5,2.57,Madison
201903,29.2,1.81,Madison
201904,44.3,3.55,Madison
201905,53.8,6.29,Madison
201906,61.9,4.66,Madison
201907,70.3,4.29,Madison
201908,65.6,4,Madison
201909,60,3.15,Madison
201910,49.9,6.92,Madison
201911,32.7,3.69,Madison
201912,26.6,4.18,Madison
202001,26.8,2.93,Madison
202002,25.5,3.21,Madison
202003,36,2.41,Madison
202004,40,3.54,Madison
202005,53.4,4.22,Madison
202006,64.3,1.63,Madison
202007,72.4,6.64,Madison
202008,68.4,4.84,Madison
202009,59.6,1.91,Madison
202010,48.7,4.03,Madison
202011,41.3,2.73,Madison
202012,29,4.28,Madison
202101,22.8,2.34,Madison
202102,21.1,2.15,Madison
202103,33.7,1.36,Madison
202104,44.3,3.31,Madison
202105,54.1,3.66,Madison
202106,66.3,4,Madison
202107,67.5,6.83,Madison
202108,70,7.03,Madison
202109,61.3,3.75,Madison
202110,54.8,8.51,Madison
202111,36.4,3.17,Madison
202112,32.6,2.83,Madison
202201,14.4,2.08,Madison
202202,22.6,3.41,Madison
202203,32.8,3.58,Madison
202204,42.7,5,Madison
202205,58.2,2.64,Madison
202206,62.5,4.07,Madison
202207,68.9,3.56,Madison
202208,69.7,4.62,Madison
202209,60.2,4.93,Madison
202210,48.6,1.47,Madison
202211,40.8,4.09,Madison
202212,27.5,3.94,Madison
202301,29.9,3.82,Madison
202302,27.2,1.98,Madison
202303,30.8,3.31,Madison
202304,47.5,4.31,Madison
202305,53.6,3.14,Madison
202306,63.1,5.2,Madison
202307,70.3,4.92,Madison
202308,65.1,6.83,Madison
202309,61.2,2.48,Madison
202310,52.9,4.13,Madison
202311,35.4,2.42,Madison
202312,35.1,5.78,Madison
202401,26.1,4.46,Madison
202402,29.8,1.12,Madison
202403,36.5,4.09,Madison
202404,45.1,3.78,Madison
202405,59.8,3.83,Madison
202406,66,4.96,Madison
202407,70.8,3.84,Madison
202408,66.6,7.52,Madison
202409,62.3,2.24,Madison
202410,50,2.12,Madison
202411,40.9,3.72,Madison
202412,26.3,3.32,Madison
202501,18.9,1.98,Madison
202502,21.8,3.63,Madison
202503,36.8,2.13,Madison
202504,44,3.65,Madison
202505,54.5,6.15,Madison
202506,65.7,6.72,Madison
202507,71.4,2.57,Madison
202508,65.7,4.36,Madison
202509,61.1,2.24,Madison
202510,49,3.85,Madison
202511,35.9,4.16,Madison
202512,22.4,3.77,Madison
201601,27.1,1.19,Monroe
201602,29.6,3.31,Monroe
201603,39.8,1.79,Monroe
201604,41.9,1.46,Monroe
201605,57.4,2.35,Monroe
201606,66.8,1.28,Monroe
201607,73.8,1.35,Monroe
201608,75.2,3.25,Monroe
201609,66.6,2.69,Monroe
201610,53.8,5.69,Monroe
201611,44.4,2.43,Monroe
201612,31.1,2.81,Monroe
201701,30.8,2.56,Monroe
201702,34.9,2.34,Monroe
201703,32.5,3.27,Monroe
201704,50.7,5.01,Monroe
201705,55.9,5.49,Monroe
201706,67.2,3.58,Monroe
201707,70.6,5.2,Monroe
201708,68.3,3.42,Monroe
201709,65.2,1.72,Monroe
201710,57.5,6.48,Monroe
201711,39.7,3.79,Monroe
201712,26.2,2.19,Monroe
201801,23,2.76,Monroe
201802,32.2,2.03,Monroe
201803,31,2.61,Monroe
201804,39.2,3.32,Monroe
201805,63.2,2.02,Monroe
201806,66.3,2.32,Monroe
201807,74,2.87,Monroe
201808,72.7,3.65,Monroe
201809,66.5,2.73,Monroe
201810,50,4.12,Monroe
201811,35.8,4.39,Monroe
201812,32.9,2.16,Monroe
201901,22.5,2.72,Monroe
201902,26.9,2.57,Monroe
201903,31.8,1.48,Monroe
201904,45.2,2.91,Monroe
201905,54.9,3.66,Monroe
201906,64.5,3.99,Monroe
201907,72.8,2.89,Monroe
201908,69,2.94,Monroe
201909,63.1,3.12,Monroe
201910,52.2,4.71,Monroe
201911,34.9,2.14,Monroe
201912,31.1,3.89,Monroe
202001,30.6,2.56,Monroe
202002,28.2,2.73,Monroe
202003,39.8,1.83,Monroe
202004,42.1,2.93,Monroe
202005,55.1,2.63,Monroe
202006,67.7,1.75,Monroe
202007,75.3,5.14,Monroe
202008,70.7,3.49,Monroe
202009,62.1,2.17,Monroe
202010,51,3.11,Monroe
202011,46.1,1.81,Monroe
202012,33,2.68,Monroe
202101,27.9,1.9,Monroe
202102,22.7,1.85,Monroe
202103,38.5,0.92,Monroe
202104,47.1,3.32,Monroe
202105,56.3,1.41,Monroe
202106,70,2.1,Monroe
202107,69.4,7.66,Monroe
202108,73.1,3.08,Monroe
202109,64.2,3.41,Monroe
202110,57.2,6.9,Monroe
202111,40.6,1.84,Monroe
202112,36.7,1.96,Monroe
202201,19,2.69,Monroe
202202,25.8,3.41,Monroe
202203,36.5,1.67,Monroe
202204,45.4,2.53,Monroe
202205,59.5,2.14,Monroe
202206,66.7,2.6,Monroe
202207,71.4,2.43,Monroe
202208,71.5,3.54,Monroe
202209,62.5,3.04,Monroe
202210,50.6,1.23,Monroe
202211,43.3,3.33,Monroe
202212,31.5,2.4,Monroe
202301,32.4,3.67,Monroe
202302,31.1,2.62,Monroe
202303,34.2,3.31,Monroe
202304,49.5,3.45,Monroe
202305,54.6,1.94,Monroe
202306,64.8,2.7,Monroe
202307,71.8,5.54,Monroe
202308,67.7,3.66,Monroe
202309,63.3,1.42,Monroe
202310,54.5,2.01,Monroe
202311,39.2,2.29,Monroe
202312,38.7,3.33,Monroe
202401,28.8,4.21,Monroe
202402,33.6,0.64,Monroe
202403,40,2.1,Monroe
202404,47.8,4.35,Monroe
202405,61.6,2.88,Monroe
202406,68.6,3.46,Monroe
202407,72.3,3.32,Monroe
202408,69.4,3.42,Monroe
202409,65,3.13,Monroe
202410,52.9,2.43,Monroe
202411,44.2,2.84,Monroe
202412,31.3,2.3,Monroe
202501,22.8,1.15,Monroe
202502,24.9,2.54,Monroe
202503,39.2,1.96,Monroe
202504,46.7,3.07,Monroe
202505,55.5,4.79,Monroe
202506,68.7,4.31,Monroe
202507,73.9,1.52,Monroe
202508,68.3,2.1,Monroe
202509,63.4,0.57,Monroe
202510,52.2,3.27,Monroe
202511,39,2.83,Monroe
202512,26.8,2.82,Monroe
201601,24.4,1.12,Montgomery
201602,28,3.3,Montgomery
201603,38.8,1.25,Montgomery
201604,43.1,2.91,Montgomery
201605,56.8,3.33,Montgomery
201606,65.5,3.18,Montgomery
201607,71.9,4.1,Montgomery
201608,71.2,5.55,Montgomery
201609,63.7,2.12,Montgomery
201610,51,3.89,Montgomery
201611,40.5,2.45,Montgomery
201612,27.6,2.76,Montgomery
201701,27.4,3.29,Montgomery
201702,30.2,3.46,Montgomery
201703,28.5,3.22,Montgomery
201704,49.8,4.87,Montgomery
201705,55,5.93,Montgomery
201706,65.2,6.08,Montgomery
201707,69.7,4.42,Montgomery
201708,67.1,3.05,Montgomery
201709,63.5,2.51,Montgomery
201710,55.4,4.09,Montgomery
201711,37,1.18,Montgomery
201712,22.8,1.74,Montgomery
201801,19.6,3.08,Montgomery
201802,29.4,3.28,Montgomery
201803,30.5,3.29,Montgomery
201804,38,3.48,Montgomery
201805,61.8,2.53,Montgomery
201806,65,3.42,Montgomery
201807,73,3.54,Montgomery
201808,71.6,7.57,Montgomery
201809,65,5.8,Montgomery
201810,47.4,4.62,Montgomery
201811,33.7,6.33,Montgomery
201812,28.3,2.91,Montgomery
201901,19,4.48,Montgomery
201902,24.8,2.52,Montgomery
201903,30.8,1.62,Montgomery
201904,46.6,4.52,Montgomery
201905,55.9,5.05,Montgomery
201906,63.8,3.99,Montgomery
201907,71.8,3.67,Montgomery
201908,68.1,4.95,Montgomery
201909,60.1,1.64,Montgomery
201910,50.9,7.12,Montgomery
201911,33.9,3.86,Montgomery
201912,26.6,4.11,Montgomery
202001,27.8,1.95,Montgomery
202002,27.6,2.93,Montgomery
202003,38.2,2.65,Montgomery
202004,42.4,3.41,Montgomery
202005,56.1,2.31,Montgomery
202006,67.1,2.47,Montgomery
202007,74.1,3.71,Montgomery
202008,69.8,4.88,Montgomery
202009,60.7,2.87,Montgomery
202010,50.1,3.32,Montgomery
202011,41.9,2.2,Montgomery
202012,30.9,3.53,Montgomery
202101,24,1.89,Montgomery
202102,22.8,2.37,Montgomery
202103,34.9,1.52,Montgomery
202104,46.4,3.57,Montgomery
202105,55.9,3.44,Montgomery
202106,68,3.88,Montgomery
202107,69.3,8.11,Montgomery
202108,71.2,4.68,Montgomery
202109,62.7,5.9,Montgomery
202110,54.8,7.45,Montgomery
202111,36.8,2.58,Montgomery
202112,33.6,3.13,Montgomery
202201,16.9,1.79,Montgomery
202202,25.1,3.37,Montgomery
202203,34.2,3.66,Montgomery
202204,44.8,5.8,Montgomery
202205,60.4,2.23,Montgomery
202206,64.9,4.01,Montgomery
202207,71.5,2.91,Montgomery
202208,71.8,3.6,Montgomery
202209,61.2,5.48,Montgomery
202210,49.7,2.61,Montgomery
202211,42,3.09,Montgomery
202212,29.6,4.23,Montgomery
202301,30.9,3.68,Montgomery
202302,29.1,1.89,Montgomery
202303,33.5,3.03,Montgomery
202304,49.5,4.17,Montgomery
202305,55.7,1.96,Montgomery
202306,64.5,3.82,Montgomery
202307,72.5,6.71,Montgomery
202308,67,5.61,Montgomery
202309,63.2,3.55,Montgomery
202310,54.1,3.83,Montgomery
202311,36.8,2.49,Montgomery
202312,34.9,5.77,Montgomery
202401,26.9,4.63,Montgomery
202402,30.4,0.96,Montgomery
202403,37.4,5.44,Montgomery
202404,46.4,3.88,Montgomery
202405,61.6,3.55,Montgomery
202406,68.4,4.61,Montgomery
202407,73.4,3.08,Montgomery
202408,68.3,6.67,Montgomery
202409,62.9,1.76,Montgomery
202410,51.2,1.68,Montgomery
202411,41.6,3.83,Montgomery
202412,26.5,3.81,Montgomery
202501,21,1.52,Montgomery
202502,23.3,2.86,Montgomery
202503,38,2.57,Montgomery
202504,46.3,3.55,Montgomery
202505,56.7,6.89,Montgomery
202506,67.8,5.07,Montgomery
202507,73.9,2.67,Montgomery
202508,67.5,1.9,Montgomery
202509,62.2,3.77,Montgomery
202510,50.4,4.09,Montgomery
202511,37,3.4,Montgomery
202512,23.5,3.17,Montgomery
201601,34.2,3.38,Nassau
201602,37,4.15,Nassau
201603,47.1,1.65,Nassau
201604,50.5,1.98,Nassau
201605,60.4,3.42,Nassau
201606,70.9,1.82,Nassau
201607,78,5.38,Nassau
201608,78.3,1.23,Nassau
201609,70.4,2.55,Nassau
201610,58.3,3.25,Nassau
201611,49.4,3.99,Nassau
201612,38.3,3.33,Nassau
201701,38.1,4.04,Nassau
201702,40.3,1.64,Nassau
201703,38.8,5.02,Nassau
201704,55,3.9,Nassau
201705,59.6,5.24,Nassau
201706,70.6,4.29,Nassau
201707,75.6,3.68,Nassau
201708,73.4,3.31,Nassau
201709,69.5,2.34,Nassau
201710,62.9,5.32,Nassau
201711,45.8,1.94,Nassau
201712,34.6,1.64,Nassau
201801,30.3,2.19,Nassau
201802,40.1,5.79,Nassau
201803,39.1,4.68,Nassau
201804,46.7,4.01,Nassau
201805,64.1,3.57,Nassau
201806,69.7,3.65,Nassau
201807,76.6,4.95,Nassau
201808,77.5,5.93,Nassau
201809,70.1,7.08,Nassau
201810,57.1,4.18,Nassau
201811,43.8,7.73,Nassau
201812,39.2,6.89,Nassau
201901,32.1,4,Nassau
201902,35.1,3.16,Nassau
201903,39.7,3.18,Nassau
201904,52.5,4.53,Nassau
201905,60.1,5.79,Nassau
201906,70.2,4.41,Nassau
201907,78.6,5.15,Nassau
201908,74.7,4.52,Nassau
201909,68.8,0.8,Nassau
201910,58.9,5.45,Nassau
201911,42.7,1.57,Nassau
201912,37.6,7.34,Nassau
202001,38.4,1.83,Nassau
202002,39.1,2.97,Nassau
202003,46.2,3.81,Nassau
202004,48.3,3.8,Nassau
202005,58.3,1.45,Nassau
202006,71.7,2.43,Nassau
202007,79.1,5.09,Nassau
202008,76,3.3,Nassau
202009,67.7,4.05,Nassau
202010,57.5,4.84,Nassau
202011,50.9,4.7,Nassau
202012,38.4,3.51,Nassau
202101,34.5,2.16,Nassau
202102,33.1,4.1,Nassau
202103,43.6,3.21,Nassau
202104,52,2.96,Nassau
202105,60.6,4.25,Nassau
202106,72,2.12,Nassau
202107,75.2,6.12,Nassau
202108,76.4,7.35,Nassau
202109,69.8,6.05,Nassau
202110,62,4.86,Nassau
202111,45.7,0.86,Nassau
202112,42.9,1.64,Nassau
202201,29.9,3.33,Nassau
202202,35.6,3.2,Nassau
202203,43.3,2.59,Nassau
202204,50.5,4.19,Nassau
202205,62.1,3.3,Nassau
202206,69.8,3.69,Nassau
202207,78.4,1.54,Nassau
202208,78.2,1.05,Nassau
202209,68.8,2.91,Nassau
202210,56.2,5.33,Nassau
202211,49.6,2.67,Nassau
202212,37.2,3.57,Nassau
202301,42,4.44,Nassau
202302,38.9,1.32,Nassau
202303,42.8,3.69,Nassau
202304,54.4,5.51,Nassau
202305,60,1.9,Nassau
202306,68.3,1.96,Nassau
202307,77.6,4.36,Nassau
202308,73.5,4.96,Nassau
202309,68.6,9.93,Nassau
202310,59.4,3.4,Nassau
202311,45,2.15,Nassau
202312,42.8,8.31,Nassau
202401,36,5.65,Nassau
202402,37.8,1.74,Nassau
202403,46.3,9.84,Nassau
202404,52,3.4,Nassau
202405,62.6,2.72,Nassau
202406,73.4,2.72,Nassau
202407,77.6,3.09,Nassau
202408,74.6,7.38,Nassau
202409,67.5,0.8,Nassau
202410,59.8,0.05,Nassau
202411,50.7,3.2,Nassau
202412,37.5,5.21,Nassau
202501,31.3,0.46,Nassau
